Lektion 1: Begrüßen und Vorstellen,,,,Lektion 2: Arbeit und Hobbies,,,,Lektion 3: Kommunikationshelfer,,,,Lektion 4: Sätze im Alltag,,,,Lektion 5: Lektion: Bestellen und bezahlen,,,,Lektion 6: Lektion: Reisen und Verkehr,,,,Lektion 7: Kommunikationshelfer 2: Diskursmarker,,,,Lektion 8: Lektion: Hilfe & Notfälle,,,,,Lektion 9: Persönliche Angaben,,,,Lektion 10: Wiederholung,,,,,Lektion 11: Lektion: Smalltalk: Aufenthalt & Pläne,,,,Lektion 12: Lektion: Smalltalk 2: Meinungen & Erfahrungen,,,,Lektion 13: Lektion: Freizeitaktivitäten,,,,Lektion 14: Lektion: Vorlieben und Meinungen,,,,Lektion 15: Lektion: Füllsätze und Floskeln,,,,Lektion 16: Lektion: Verabredungen und Wetter,,,,Lektion 17: Lektion: Termine und Zeitangaben,,,,Lektion 18: Lektion: Telekommunikation,,,,Lektion 19: Lektion: Befinden und Gesundheit,,,,Lektion 20: Lektion: Wohnen und Haushalt,,,,,,Anhang - Referenzlisten,,,,,
,,,,,,,,,,,,,,,,"Sehr freundlich von Ihnen, danke.","Very friendly from You, thanks.","That’s very kind of you, thank you.",,Wann kommen Sie?,When come You?,When are you coming?,,,,,,Tab. 8.14: Verlust melden – Alternative 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Das dauert nur eine Stunde.,That lasts only an hour. ,It only takes an hour.,,,,,,,,,,,,,,,,acht,8,,,,
,,,,,,,,,,,,Perfekt.,Perfect.,Perfect.,,Tab. 5.15: sich höflich bedanken,,,,Wann kommst du an?,When [arrive] you [-]?,When will you arrive?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blöd.,Stupid.,That's unfortunate.,,,,,,,,,,"Tab. 17.13: Zeiteinheiten – Sekunde, Minute, Stunde",,,,,,,,,,,,,,,,,,neun,9,,,,
,,,,,,,,,,,,Alles klar.,All clear.,Got it.,,Im Restaurant: Toilette,,,,Wann kommen Sie an?,When [arrive] You [-]?,When will you arrive?,,,,,,Ich habe meine Sachen verloren.,I have my things lost.,I’ve lost my things.,,,,,,,,,,,,,,,,,,,,,,,,Das ist blöd.,That is stupid.,That's unfortunate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,zehn,10,,,,
,,,,,,,,,,,,In Ordnung.,In order.,All right.,,,,,,Ich werde um zwölf Uhr dort sein.,I will [at] twelve clock there be.,I will be there at twelve o’clock.,,,,,,Ich habe meine Tasche verloren.,I have my bag lost.,I’ve lost my bag.,,,,,,,,,,,,,,,,,,,,,,,,Mist.,Manure.,Crap.,,,,,,,,,,,,,,,,,,,,,,,,,,,,elf,11,,,,
,,,,,,,,,,,,Tab. 4.14: Kurze Bestätigung,,,,Wo ist die Toilette?,Where is the toilet?,Where is the bathroom?,,Ich komme um zwölf Uhr an.,I [arrive] [at] twelve clock [-].,I arrive at twelve o’clock.,,,,,,Ich habe mein Handy verloren.,I have my [mobile phone] lost.,I’ve lost my phone.,,,,,,,,,,,,,,,,,,,,,,,,So ein Mist.,So a manure.,Such a crap.,,,,,,,,,,,,,,,,,,,,,,,,,,,,zwölf,12,,,,
,,,,,,,,,,,,,,,,Ich muss auf die Toilette.,I must on(to) the toilet.,I need to go to the bathroom.,,Ich verspäte mich.,I delay myself.,I am running late.,,,,,,Ich habe meinen Geldbeutel verloren.,I have my [wallet] lost.,I’ve lost my wallet.,,,,,,,,,,,,,,,,,,,,,,,,Tab. 14.12: Missfallen und Unzufriedenheit ausdrücken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dreizehn,13,,,,
,,,,,,,,,,,,Passt.,Suits.,That works.,,Tab. 5.16: Toilette,,,,Tab. 6.11: Ankunftszeit und Verspätung,,,,,,,,Tab. 8.15: Verlust melden – Alternative 2,,,,,,,,,,,,,,,,,,,,,,,,,,Graduierung von Meinungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vierzehn,14,,,,
,,,,,,,,,,,,Super.,Super.,Great.,,,,,,Im Hotel: Zimmer buchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fünfzehn,15,,,,
,,,,,,,,,,,,Gut.,Good.,Good.,,Ich muss mich kurz entschuldigen.,I must myself short excuse.,Please excuse me for a moment.,,,,,,,,,,Jemand hat meine Sachen gestohlen.,Someone has my things stolen.,Someone stole my things.,,,,,,,,,,,,,,,,,,,,,,,,Sehr gut/schlecht.,Very good/bad.,Very good/bad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,sechzehn,16,,,,
,,,,,,,,,,,,Tab. 4.15: Kurze Bestätigung [ugs.],,,,Tab. 5.17: sich entschuldigen,,,,Ich möchte gern(e) ein Zimmer buchen.,I [would like] gladly a room book.,I’d like to book a room.,,,,,,Tab. 8.16: Diebstahl melden,,,,,,,,,,,,,,,,,,,,,,,,,,Ziemlich gut/schlecht.,Quite good/bad.,Quite good/bad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,siebzehn,17,,,,
,,,,,,,,,,,,,,,,Lieferservice,,,,Ich habe ein Zimmer gebucht.,I have a room booked.,I’ve booked a room.,,,,,,Überforderung ausdrücken,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht so gut/schlecht.,Not so good/bad.,Not so good/bad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,achtzehn,18,,,,
,,,,,,,,,,,,,,,,,,,,Für eine Nacht.,For one night.,For one night.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tab. 14.13: Graduierung von Meinungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neunzehn,19,,,,
,,,,,,,,,,,,,,,,Ich möchte gern(e) Essen bestellen.,I [would like] gladly food order.,I’d like to order food.,,Für zwei/drei/vier Nächte.,For two/three/four nights.,For two/three/four nights.,,,,,,Was mache ich jetzt?,What make I now?,What do I do now?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zwanzig,20,,,,
,,,,,,,,,,,,,,,,Zum Zustellen/zum Abholen bitte.,To-the deliver/to-the [pick up] please.,"For delivery/pick-up, please.",,Tab. 6.12: Zimmer buchen,,,,,,,,Was soll ich jetzt machen?,What shall I now make?,What should I do now?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Tab. 5.18: telefonisch Essen bestellen,,,,,,,,,,,,"Ich weiß nicht, was ich (jetzt) tun soll.","I know not, what I (now) do shall.",I don’t know what to do (now).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,einundzwanzig,21,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tab. 8.17: Überforderung ausdrücken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dreißig,30,,,,
,,,,,,,,,,,,,,,,Meine Adresse ist: Waldstraße 5.,My address is: Waldstraße 5.,My address is: Waldstraße 5.,,,,,,,,,,Notruf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vierzig,40,,,,
,,,,,,,,,,,,,,,,"Das ist in Neustadt, 12345.","That is in Neustadt, 12345.","That’s in Neustadt, 12345.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fünfzig,50,,,,
,,,,,,,,,,,,,,,,Tab. 5.19: telefonisch Essen bestellen – Adresse angeben,,,,,,,,,,,,Rufen Sie bitte die Feuerwehr/Polizei/Rettung!,Call You please the fire department/police/ambulance!,Please call the fire department/police/ambulance!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sechzig,60,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Könnten Sie bitte die Feuerwehr/Polizei/Rettung rufen?,Could You please the fire department/police/ambulance call?,Could you please call the fire department/police/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,siebzig,70,,,,
,,,,,,,,,,,,,,,,Liefern Sie auch?,Deliver You also?,Do you deliver as well?,,,,,,,,,,,,ambulance?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,achtzig,80,,,,
,,,,,,,,,,,,,,,,Wie lange wird es dauern?,How long will it last?,How long will it take?,,,,,,,,,,Tab. 8.18: Notruf veranlassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neunzig,90,,,,
,,,,,,,,,,,,,,,,"Bitte klingeln/anrufen, wenn Sie hier sind.","Please ring/call, when You here are.",Please ring/call when you’re here.,,,,,,,,,,Wichtige Notrufnummern in DACH-Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(ein)hundert,100,,,,
,,,,,,,,,,,,,,,,Tab. 5.20: telefonisch Essen bestellen – Rückfragen und Hinweise  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(ein)hunderteins,101,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Land,Polizei,Feuerwehr,Rettung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(ein)tausend,"1,000",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutschland,110,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eine Million,"1,000,000",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Österreich,133,122,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zwei Millionen,"2,000,000",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schweiz,117,118,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eine Milliarde,"1,000,000,000",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tab. 8.19: Notrufnummern im DACH-Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zwei Milliarden,"2,000,000,000",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ref. 5: Kardinalzahlen,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Euronotruf,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tab. 8.20: Euronotrufnummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordinalzahlen (1. – 31.) / Ordinal Numbers (1st – 31st),,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"erster, erste, erstes",first,Ich habe am ersten Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zweiter, zweite, zweites",second,Ich habe am zweiten Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dritter, dritte, drittes",third,Ich habe am dritten Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vierter, vierte, viertes",fourth,Ich habe am vierten Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fünfter, fünfte, fünftes",fifth,Ich habe am fünften Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sechster, sechste, sechstes",sixth,Ich habe am sechsten Februar Zeit.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"siebter, siebte, siebtes",seventh,Ich habe am siebten Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"achter, achte, achtes",eighth,Ich habe am achten Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"neunter, neunte, neuntes",ninth,Ich habe am neunten Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zehnter, zehnte, zehntes",tenth,Ich habe am zehnten Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elfter, elfte, elftes",eleventh,Ich habe am elften Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zwölfter, zwölfte, zwölftes",twelfth,Ich habe am zwölften Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dreizehnter, dreizehnte, dreizehntes",thirteenth,Ich habe am dreizehnten Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vierzehnter, vierzehnte, vierzehntes",fourteenth,Ich habe am vierzehnten Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zwanzigster, zwanzigste, zwanzigstes",twentieth,Ich habe am zwanzigsten Februar Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dreißigster, dreißigste, dreißigstes",thirtieth,Ich habe am dreißigsten März Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hundertster, hundertste, hundertstes",hundredth,Das ist das hundertste Mal.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tausendster, tausendste, tausendstes",thousandth,Das ist das tausendste Mal.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"millionster, millionste, millionstes",millionth,Das ist das millionste Mal.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ref. 6: Ordinalzahlen,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monatsnamen / Month Names,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der Januar, die Januare",January,Heute ist der erste Januar.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der Februar, die Februare",February,Ich bin im Februar ein paar Tage in Deutschland.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der März, die Märze",March,Mein Geburtstag ist im März.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der April, die Aprile",April,Ich habe im April Geburtstag.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der Mai, die Maie",May,Ich komme im Mai nach Deutschland.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der Juni, die Junis",June,Ich habe im Juni zwei Wochen Urlaub.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der Juli, die Julis",July,Juli ist mein Lieblingsmonat.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der August, die Auguste",August,Wir haben bald August.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der September, die September",September,Es ist September.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der Oktober, die Oktober",October,Es ist der sechzehnte Oktober.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der November, die November",November,Ich bin vom dritten bis zum sechsten November dort.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"der Dezember, die Dezember",December,Ich bin noch bis Dezember hier.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ref. 7: Monatsnamen,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farben / Colours,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Schwarz/schwarz,black,Die Tasche ist schwarz.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Weiß/weiß,white,Das T-Shirt ist weiß.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Grau/grau,grey,Die Maus ist grau.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Rot/rot,red,Das Auto ist rot.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Blau/blau,blue,Die Jeans ist/sind blau.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Gelb/gelb,yellow,Ich mag Gelb.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Grün/grün,green,Der Apfel ist grün.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Orange/orange,orange,Meine Lieblingsfarbe ist Orange.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Violett/violett,violet,Das Violett ist schön.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Lila/lila,purple,Magst du Lila?,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Braun/braun,brown,Die Jacke ist braun.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Pink/pink,pink,Der Hut ist pink.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,das Rosa/rosa,rose,Die Couch ist rosa.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ref. 8: Farben,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
